NIR;FWI;DataAlerta;NIRAnt;AAAnt;FWIAnt
10;1.075942825;04-10-2007;11;0.4615;0.409964345
30;1.749286871;05-10-2007;10;0.1269;1.075942825
40;2.460342739;06-10-2007;30;5.2801;1.749286871
68;3.531789736;07-10-2007;40;11.8097;2.460342739
50;8.168296163;08-10-2007;68;56.4598;3.531789736
96;12.10004498;09-10-2007;50;21.4264;8.168296163
107;10.6114104;10-10-2007;96;36.7338;12.10004498
139;15.85796581;11-10-2007;107;35.187;10.6114104
149;12.53305623;12-10-2007;139;76.2076;15.85796581
166;12.86755834;13-10-2007;149;66.846;12.53305623
160;12.25453124;14-10-2007;166;90.2358;12.86755834
162;8.140352204;15-10-2007;160;83.2229;12.25453124
153;6.464946478;16-10-2007;162;89.5372;8.140352204
142;8.993435875;17-10-2007;153;95.2623;6.464946478
162;12.34811608;18-10-2007;142;178.77;8.993435875
194;12.52472345;19-10-2007;162;188.7922;12.34811608
258;12.94774867;20-10-2007;194;316.5924;12.52472345
260;15.42639536;21-10-2007;258;250.581;12.94774867
234;14.56590448;22-10-2007;260;226.3287;15.42639536
162;11.34365413;23-10-2007;234;349.6083;14.56590448
38;5.454341226;24-10-2007;162;110.8695;11.34365413
66;8.607042821;25-10-2007;38;9.4081;5.454341226
102;10.57160172;26-10-2007;66;16.1623;8.607042821
183;14.92851149;27-10-2007;102;123.4358;10.57160172
193;11.76451045;28-10-2007;183;81.5694;14.92851149
158;16.93584439;29-10-2007;193;147.9768;11.76451045
185;17.82504951;30-10-2007;158;54.9539;16.93584439
207;20.73864778;31-10-2007;185;137.5683;17.82504951
322;20.88480245;01-11-2007;207;351.5178;20.73864778
319;20.49960185;02-11-2007;322;398.1554;20.88480245
345;17.68579529;03-11-2007;319;861.3371;20.49960185
299;18.43243657;04-11-2007;345;341.1686;17.68579529
224;17.47156154;05-11-2007;299;513.6356;18.43243657
375;22.95361377;06-11-2007;224;312.5087;17.47156154
304;23.05113377;07-11-2007;375;1375.2194;22.95361377
271;16.32107685;08-11-2007;304;623.87621;23.05113377
300;24.79576909;09-11-2007;271;894.7983;16.32107685
451;24.22809146;10-11-2007;300;433.6255;24.79576909
349;18.63866385;11-11-2007;451;740.9288;24.22809146
256;17.15627754;12-11-2007;349;326.1529;18.63866385
233;19.49970382;13-11-2007;256;230.1617;17.15627754
221;20.38468214;14-11-2007;233;208.1327;19.49970382
217;18.31631619;15-11-2007;221;228.3331;20.38468214
330;29.31489206;16-11-2007;217;417.3023;18.31631619
434;21.3169643;17-11-2007;330;330.945;29.31489206
438;20.81209145;18-11-2007;434;502.6774;21.3169643
70;2.518198354;19-11-2007;438;591.4347;20.81209145
5;0.001857302;20-11-2007;70;105.5853;2.518198354
2;0.768782409;22-11-2007;0;0;0
7;0.814328413;23-11-2007;2;0.0205;0.768782409
24;4.237699119;24-11-2007;7;4.004;0.814328413
43;6.20856663;25-11-2007;24;12.9741;4.237699119
62;7.14565355;26-11-2007;43;21.51;6.20856663
72;7.622333201;27-11-2007;62;22.2317;7.14565355
44;5.051361892;28-11-2007;72;41.8095;7.622333201
39;5.465807726;29-11-2007;44;11.7202;5.051361892
35;4.736480707;30-11-2007;39;27.5685;5.465807726
17;3.815655372;01-12-2007;35;7.1071;4.736480707
16;3.48059761;02-12-2007;17;0.2088;3.815655372
15;2.840562299;03-12-2007;16;1.82;3.48059761
12;2.160074707;04-12-2007;15;4.1541;2.840562299
9;2.577167337;05-12-2007;12;4.4303;2.160074707
7;2.270737895;06-12-2007;9;0.711;2.577167337
16;4.838583155;07-12-2007;7;0.852;2.270737895
28;4.002045644;08-12-2007;16;1.8485;4.838583155
11;5.530249069;09-12-2007;28;6.1706;4.002045644
6;7.952132063;10-12-2007;11;9.591;5.530249069
29;6.870871257;11-12-2007;6;6.007;7.952132063
32;6.72037108;12-12-2007;29;20.6797;6.870871257
40;6.29751467;13-12-2007;32;14.3616;6.72037108
47;9.680009649;14-12-2007;40;19.3251;6.29751467
76;6.916719383;15-12-2007;47;30.569;9.680009649
63;9.356355746;16-12-2007;76;111.8351;6.916719383
53;6.785398992;17-12-2007;63;31.9845;9.356355746
27;9.42237645;18-12-2007;53;32.5227;6.785398992
15;1.333104273;19-12-2007;27;5.0627;9.42237645
22;0.599845251;20-12-2007;15;1.711;1.333104273
21;1.22654903;21-12-2007;22;9.561;0.599845251
26;1.3521554;22-12-2007;21;9.909;1.22654903
44;3.035786432;23-12-2007;26;2.1378;1.3521554
34;1.741093331;24-12-2007;44;57.513;3.035786432
12;3.814862996;25-12-2007;34;2.883;1.741093331
5;0.640806487;26-12-2007;12;1.2441;3.814862996
13;0.92299185;27-12-2007;5;0.0135;0.640806487
17;0.636671917;28-12-2007;13;0.1552;0.92299185
18;0.66946775;29-12-2007;17;0.2762;0.636671917
10;0.860545955;30-12-2007;18;1.0636;0.66946775
19;0.978347714;31-12-2007;10;1.0582;0.860545955
22;3.402487972;01-01-2008;19;3.6314;0.978347714
1;8.61E-08;05-01-2008;0;0;0
1;0.239640029;07-01-2008;0;0;0
1;1.64E-06;09-01-2008;0;0;0
3;0.145698511;10-01-2008;1;0.0005;1.64E-06
2;0.458944876;11-01-2008;3;0.005;0.145698511
2;0.000125242;14-01-2008;0;0;0
2;0.740131014;15-01-2008;2;0.03;0.000125242
2;0.573940283;17-01-2008;0;0;0
4;0.293380601;18-01-2008;2;0.0011;0.573940283
1;0.849671859;19-01-2008;4;0.024;0.293380601
4;0.590196647;20-01-2008;1;0.001;0.849671859
5;0.418771057;21-01-2008;4;0.061;0.590196647
13;1.00848227;22-01-2008;5;0.0735;0.418771057
8;1.911642833;23-01-2008;13;14.4731;1.00848227
10;1.407343356;24-01-2008;8;0.766;1.911642833
20;3.309427605;25-01-2008;10;7.8575;1.407343356
29;2.386168756;26-01-2008;20;51.6783;3.309427605
31;2.418252552;27-01-2008;29;39.3239;2.386168756
30;2.404268956;28-01-2008;31;14.4529;2.418252552
38;1.97334428;29-01-2008;30;10.9375;2.404268956
32;3.216599635;30-01-2008;38;67.3976;1.97334428
57;3.135087642;31-01-2008;32;15.4449;3.216599635
11;2.741131768;01-02-2008;57;18.3195;3.135087642
9;1.302539144;02-02-2008;11;5.072;2.741131768
1;0.002335813;03-02-2008;9;1.5946;1.302539144
3;0.186574027;04-02-2008;1;0.005;0.002335813
1;0.048583897;05-02-2008;3;0.0051;0.186574027
11;1.31151616;06-02-2008;1;0.001;0.048583897
24;2.416672851;07-02-2008;11;5.0731;1.31151616
26;4.07375729;08-02-2008;24;3.383;2.416672851
75;4.575551193;09-02-2008;26;11.898;4.07375729
78;4.929415328;10-02-2008;75;61.737;4.575551193
93;5.630776877;11-02-2008;78;61.8098;4.929415328
119;7.224809759;12-02-2008;93;115.626;5.630776877
102;7.258609287;13-02-2008;119;100.7901;7.224809759
110;7.206182867;14-02-2008;102;73.0694;7.258609287
83;6.317286628;15-02-2008;110;83.7192;7.206182867
165;7.640241405;16-02-2008;83;40.5509;6.317286628
195;8.358690174;17-02-2008;165;93.8606;7.640241405
9;0.398027342;18-02-2008;195;422.7921;8.358690174
3;0.116366481;19-02-2008;9;21.821;0.398027342
3;0.052419806;20-02-2008;3;0.0202;0.116366481
11;0.517473124;21-02-2008;3;0.015;0.052419806
40;1.812324904;22-02-2008;11;4.7871;0.517473124
39;4.211082167;23-02-2008;40;16.986;1.812324904
3;0.390957463;24-02-2008;39;7.9331;4.211082167
4;0.345344615;25-02-2008;3;0.0102;0.390957463
10;0.681293911;26-02-2008;4;0.1111;0.345344615
5;0.472173601;27-02-2008;10;0.3912;0.681293911
8;0.382477734;28-02-2008;5;0.504;0.472173601
15;0.542675345;29-02-2008;8;0.2412;0.382477734
25;0.986910553;01-03-2008;15;0.4873;0.542675345
31;1.084894555;02-03-2008;25;7.7631;0.986910553
48;4.01537644;03-03-2008;31;7.5763;1.084894555
132;8.669370072;04-03-2008;48;27.6576;4.01537644
131;8.376202431;05-03-2008;132;236.5942;8.669370072
121;7.796985253;06-03-2008;131;122.603;8.376202431
154;7.5590866;07-03-2008;121;151.716;7.796985253
108;7.604216677;08-03-2008;154;249.5358;7.5590866
45;8.977894633;09-03-2008;108;58.3983;7.604216677
11;4.158679918;10-03-2008;45;28.4128;8.977894633
7;2.854671567;11-03-2008;11;0.6685;4.158679918
11;0.902866456;12-03-2008;7;0.5342;2.854671567
25;1.731841157;13-03-2008;11;8.207;0.902866456
39;4.416157147;14-03-2008;25;7.604;1.731841157
29;8.122474102;15-03-2008;39;24.1632;4.416157147
16;5.040296225;16-03-2008;29;5.9132;8.122474102
12;9.331570154;17-03-2008;16;30.049;5.040296225
2;5.365028237;18-03-2008;12;0.6492;9.331570154
7;1.635202999;19-03-2008;2;0.052;5.365028237
65;3.625593204;20-03-2008;7;2.4301;1.635202999
88;3.694512732;21-03-2008;65;51.2571;3.625593204
12;3.560783343;22-03-2008;88;50.3101;3.694512732
23;2.35035312;23-03-2008;12;1.3415;3.560783343
25;3.402496363;24-03-2008;23;19.4142;2.35035312
34;2.709852183;25-03-2008;25;9.55;3.402496363
18;10.15119588;26-03-2008;34;21.4051;2.709852183
12;7.284322804;27-03-2008;18;10.648;10.15119588
12;3.361906314;28-03-2008;12;1.163;7.284322804
34;3.959396792;29-03-2008;12;2.2381;3.361906314
23;7.067675861;30-03-2008;34;29.7631;3.959396792
17;4.996899308;31-03-2008;23;8.0136;7.067675861
31;4.6967275;01-04-2008;17;3.9132;4.996899308
73;9.007124172;02-04-2008;31;25.595;4.6967275
115;12.06418877;03-04-2008;73;56.0177;9.007124172
125;12.31366933;04-04-2008;115;150.1691;12.06418877
182;13.34362669;05-04-2008;125;467.6406;12.31366933
132;13.29174621;06-04-2008;182;413.725;13.34362669
10;2.081933952;07-04-2008;132;258.5314;13.29174621
1;0.000351962;09-04-2008;0;0;0
1;0.098873639;10-04-2008;1;0;0.000351962
2;0.995629145;11-04-2008;1;0.001;0.098873639
6;1.504740394;12-04-2008;2;0.004;0.995629145
1;4.418740087;13-04-2008;6;1.5524;1.504740394
13;1.647058237;14-04-2008;1;0.001;4.418740087
26;3.021148441;15-04-2008;13;0.5472;1.647058237
23;5.99753178;16-04-2008;26;14.2312;3.021148441
1;2.654940844;17-04-2008;23;7.5244;5.99753178
1;2.744291256;18-04-2008;1;0.002;2.654940844
1;0.755868156;21-04-2008;0;0;0
1;0.528277462;22-04-2008;1;0.001;0.755868156
6;0.521354207;23-04-2008;1;0.01;0.528277462
17;1.305206701;24-04-2008;6;0.264;0.521354207
58;4.024404577;25-04-2008;17;1.6196;1.305206701
49;5.384181072;26-04-2008;58;38.82142;4.024404577
38;6.929710387;27-04-2008;49;98.8422;5.384181072
32;7.376863204;28-04-2008;38;12.5625;6.929710387
16;9.168547934;29-04-2008;32;21.4012;7.376863204
23;5.914079964;30-04-2008;16;9.198;9.168547934
26;3.603445586;01-05-2008;23;4.9725;5.914079964
22;5.900050226;02-05-2008;26;5.0966;3.603445586
30;9.819692757;03-05-2008;22;19.258;5.900050226
23;7.673094839;04-05-2008;30;9.4211;9.819692757
20;6.668944181;05-05-2008;23;11.5536;7.673094839
25;6.578092764;06-05-2008;20;6.4271;6.668944181
21;6.609670115;07-05-2008;25;5.9615;6.578092764
13;6.514838211;08-05-2008;21;3.6108;6.609670115
19;4.023954417;09-05-2008;13;4.5331;6.514838211
17;3.834318667;10-05-2008;19;4.5861;4.023954417
22;3.693816393;11-05-2008;17;11.4638;3.834318667
18;4.084498785;12-05-2008;22;5.2655;3.693816393
7;3.800933865;13-05-2008;18;4.7465;4.084498785
5;7.699627929;14-05-2008;7;0.0388;3.800933865
1;0.669771946;15-05-2008;5;0.0231;7.699627929
8;0.342180188;16-05-2008;1;0.001;0.669771946
9;3.585814118;17-05-2008;8;1.2217;0.342180188
6;4.957356709;18-05-2008;9;0.5925;3.585814118
3;2.831349355;19-05-2008;6;0.217;4.957356709
10;0.778559181;20-05-2008;3;0.461;2.831349355
14;2.390088019;21-05-2008;10;1.7912;0.778559181
5;6.746953739;22-05-2008;14;3.1104;2.390088019
1;0.011874421;23-05-2008;5;0.0222;6.746953739
1;0.003630393;24-05-2008;1;0.01;0.011874421
3;0.054667605;25-05-2008;1;0;0.003630393
1;2.137412094;26-05-2008;3;0.0205;0.054667605
1;2.016158744;27-05-2008;1;0.03;2.137412094
3;0.404465941;28-05-2008;1;0.0001;2.016158744
1;0.034632854;29-05-2008;3;0.07;0.404465941
7;1.495629411;30-05-2008;1;0.001;0.034632854
10;3.169024704;31-05-2008;7;0.0565;1.495629411
7;5.109619798;01-06-2008;10;0.909;3.169024704
7;5.718053439;02-06-2008;7;0.141;5.109619798
16;6.046351466;03-06-2008;7;2.221;5.718053439
18;10.2646034;04-06-2008;16;0.944;6.046351466
12;7.077597715;05-06-2008;18;2.2716;10.2646034
25;9.506538387;06-06-2008;12;1.9125;7.077597715
38;12.41900615;07-06-2008;25;4.709;9.506538387
50;12.13320666;08-06-2008;38;34.7724;12.41900615
41;19.21820427;09-06-2008;50;30.1924;12.13320666
40;13.90632669;10-06-2008;41;16.3034;19.21820427
34;14.65015324;11-06-2008;40;8.6071;13.90632669
47;17.13166558;12-06-2008;34;12.4425;14.65015324
41;20.44966314;13-06-2008;47;12.3244;17.13166558
67;18.89340351;14-06-2008;41;16.7175;20.44966314
27;19.79345076;15-06-2008;67;18.4155;18.89340351
9;7.380937093;16-06-2008;27;2.679;19.79345076
25;7.445975149;17-06-2008;9;0.5653;7.380937093
29;13.89990329;18-06-2008;25;1.6803;7.445975149
35;14.99182142;19-06-2008;29;18.3873;13.89990329
45;18.0372678;20-06-2008;35;10.9095;14.99182142
48;20.42536428;21-06-2008;45;16.4745;18.0372678
61;18.53540259;22-06-2008;48;136.1685;20.42536428
38;18.45214002;23-06-2008;61;25.1375;18.53540259
72;13.45710883;24-06-2008;38;6.3045;18.45214002
71;18.12034063;25-06-2008;72;17.6641;13.45710883
65;19.48650397;26-06-2008;71;12.977;18.12034063
69;19.47002263;27-06-2008;65;43.0781;19.48650397
121;21.52453918;28-06-2008;69;130.832414;19.47002263
101;23.73371788;29-06-2008;121;36.3311;21.52453918
94;22.5094723;30-06-2008;101;35.1481;23.73371788
87;26.41169305;01-07-2008;94;111.37425;22.5094723
52;25.43508607;02-07-2008;87;42.9013;26.41169305
55;21.47498988;03-07-2008;52;48.3144;25.43508607
64;24.53646031;04-07-2008;55;12.4409;21.47498988
67;24.3035125;05-07-2008;64;38.629;24.53646031
89;28.66031596;06-07-2008;67;51.2274;24.3035125
106;28.03345429;07-07-2008;89;419.1239;28.66031596
92;22.11064892;08-07-2008;106;118.5782;28.03345429
94;24.2430631;09-07-2008;92;9.1192;22.11064892
65;27.22628768;10-07-2008;94;22.7402;24.2430631
38;19.2023534;11-07-2008;65;28.5675;27.22628768
92;23.23009768;12-07-2008;38;4.5833;19.2023534
128;23.25022076;13-07-2008;92;24.5525;23.23009768
109;23.0570446;14-07-2008;128;54.3895;23.25022076
144;24.44104746;15-07-2008;109;76.2756;23.0570446
162;23.804078;16-07-2008;144;63.2052;24.44104746
137;24.98827763;17-07-2008;162;383.9792;23.804078
144;26.23013429;18-07-2008;137;35.6146;24.98827763
171;28.03431733;19-07-2008;144;45.67765;26.23013429
164;20.6390867;20-07-2008;171;73.8891;28.03431733
135;16.94837058;21-07-2008;164;85.6826;20.6390867
164;24.74675906;22-07-2008;135;68.0154;16.94837058
107;27.2797215;23-07-2008;164;100.4308;24.74675906
91;23.25459517;24-07-2008;107;73.0966;27.2797215
44;18.13824948;25-07-2008;91;89.3274;23.25459517
57;14.75781592;26-07-2008;44;8.204;18.13824948
58;17.2043903;27-07-2008;57;54.3672;14.75781592
72;25.04522741;28-07-2008;58;79.142;17.2043903
91;22.52745691;29-07-2008;72;35.1889;25.04522741
106;24.49604289;30-07-2008;91;26.8009;22.52745691
67;23.03484533;31-07-2008;106;106.441;24.49604289
81;29.39393111;01-08-2008;67;6.5546;23.03484533
122;30.43997886;02-08-2008;81;61.7737;29.39393111
140;23.76690181;03-08-2008;122;201.8992;30.43997886
142;27.32352656;04-08-2008;140;121.3818;23.76690181
123;29.68540106;05-08-2008;142;144.5674;27.32352656
111;27.70205949;06-08-2008;123;840.9489;29.68540106
102;31.58722236;07-08-2008;111;71.9452;27.70205949
124;24.74049222;08-08-2008;102;132.3573;31.58722236
141;23.73787008;09-08-2008;124;49.34049;24.74049222
161;27.67201003;10-08-2008;141;87.4705;23.73787008
64;21.70354695;11-08-2008;161;148.7466;27.67201003
57;24.01620824;12-08-2008;64;17.1831;21.70354695
108;29.84930568;13-08-2008;57;99.0195;24.01620824
111;29.77092368;14-08-2008;108;66.7668;29.84930568
148;25.37759311;15-08-2008;111;302.6107;29.77092368
42;17.70400966;16-08-2008;148;95.5753;25.37759311
73;19.18959241;17-08-2008;42;12.7796;17.70400966
97;21.09801205;18-08-2008;73;75.5853;19.18959241
110;27.84847898;19-08-2008;97;45.3054;21.09801205
150;21.07856231;20-08-2008;110;125.5148;27.84847898
120;24.66769777;21-08-2008;150;92.2669;21.07856231
141;25.09998019;22-08-2008;120;41.3171;24.66769777
176;24.74534312;23-08-2008;141;86.1499;25.09998019
199;24.03740282;24-08-2008;176;224.6229;24.74534312
149;19.81241562;25-08-2008;199;149.8743;24.03740282
163;22.09760983;26-08-2008;149;89.1919;19.81241562
160;21.74955248;27-08-2008;163;106.4202;22.09760983
157;20.91571501;28-08-2008;160;228.1172;21.74955248
146;17.06888467;29-08-2008;157;358.1306;20.91571501
82;15.76414084;30-08-2008;146;161.120625;17.06888467
86;13.74443095;31-08-2008;82;14.5715;15.76414084
148;15.66932822;01-09-2008;86;21.6687;13.74443095
104;17.11879061;02-09-2008;148;105.827;15.66932822
77;19.55919283;03-09-2008;104;87.5332;17.11879061
34;14.52848661;04-09-2008;77;18.5787;19.55919283
46;33.93736879;05-09-2008;34;7.3471;14.52848661
14;1.4188529;06-09-2008;46;36.988;33.93736879
47;5.029508859;07-09-2008;14;2.2071;1.4188529
72;14.68352901;08-09-2008;47;29.7614;5.029508859
70;14.31548438;09-09-2008;72;68.1505;14.68352901
77;14.94632815;10-09-2008;70;25.9873;14.31548438
75;25.40225498;11-09-2008;77;54.442;14.94632815
150;36.06947971;12-09-2008;75;224.2219;25.40225498
125;22.83537249;13-09-2008;150;1878.05925;36.06947971
146;19.21655025;14-09-2008;125;122.961;22.83537249
127;20.30107591;15-09-2008;146;85.423;19.21655025
88;21.02689083;16-09-2008;127;61.3549;20.30107591
86;19.34317427;17-09-2008;88;137.147;21.02689083
98;16.11898717;18-09-2008;86;35.9776;19.34317427
105;16.30336626;19-09-2008;98;38.7271;16.11898717
110;20.67997069;20-09-2008;105;33.8824;16.30336626
37;1.92472486;21-09-2008;110;33.6674;20.67997069
26;4.66145877;22-09-2008;37;5.7302;1.92472486
39;3.967129141;23-09-2008;26;5.4235;4.66145877
26;5.780578416;24-09-2008;39;10.6198;3.967129141
85;13.07715649;25-09-2008;26;4.335;5.780578416
112;14.80505489;26-09-2008;85;22.5649;13.07715649
140;16.84122826;27-09-2008;112;34.0789;14.80505489
157;19.86057255;28-09-2008;140;116.2056;16.84122826
78;10.65125742;29-09-2008;157;427.6705;19.86057255
97;11.9155651;30-09-2008;78;23.8956;10.65125742
109;14.72905203;01-10-2008;97;33.8606;11.9155651
131;18.25845109;02-10-2008;109;60.7397;14.72905203
136;26.26881352;03-10-2008;131;151.7659;18.25845109
184;18.49509862;04-10-2008;136;165.577;26.26881352
162;18.8460181;05-10-2008;184;97.5902;18.49509862
144;17.59435307;06-10-2008;162;909.4352;18.8460181
22;3.519808785;07-10-2008;144;104.5023;17.59435307
25;4.964020278;08-10-2008;22;1.6375;3.519808785
91;11.81465412;09-10-2008;25;7.665;4.964020278
157;21.66463149;10-10-2008;91;142.4724;11.81465412
128;9.524874641;11-10-2008;157;247.8661;21.66463149
27;1.426227846;12-10-2008;128;158.1008;9.524874641
23;0.365418096;13-10-2008;27;2.1799;1.426227846
45;2.195377706;14-10-2008;23;5.04;0.365418096
64;4.848947409;15-10-2008;45;29.5979;2.195377706
56;6.688820331;16-10-2008;64;55.7908;4.848947409
56;6.998649705;17-10-2008;56;42.5398;6.688820331
34;5.068461008;18-10-2008;56;41.9382;6.998649705
70;5.673617814;19-10-2008;34;15.9515;5.068461008
65;6.40922549;20-10-2008;70;31.4685;5.673617814
44;9.696440763;21-10-2008;65;27.9069;6.40922549
83;8.480770639;22-10-2008;44;33.2257;9.696440763
98;6.60565648;23-10-2008;83;23.5175;8.480770639
100;9.582518733;24-10-2008;98;70.7952;6.60565648
196;12.08751784;25-10-2008;100;97.6963;9.582518733
182;12.16901729;26-10-2008;196;281.1577;12.08751784
58;12.45931579;27-10-2008;182;154.4136;12.16901729
62;18.11909878;28-10-2008;58;180.046;12.45931579
75;11.92832496;29-10-2008;62;27.06;18.11909878
8;5.187576321;30-10-2008;75;37.7579;11.92832496
1;0.001424705;31-10-2008;8;56.066;5.187576321
4;0.283927436;01-11-2008;1;0;0.001424705
22;1.215645085;02-11-2008;4;0.021;0.283927436
21;5.338767212;03-11-2008;22;3.3219;1.215645085
13;2.379526217;04-11-2008;21;4.2056;5.338767212
7;1.317898393;05-11-2008;13;1.6042;2.379526217
5;0.46829092;06-11-2008;7;4.3165;1.317898393
5;0.092844724;07-11-2008;5;0.3002;0.46829092
8;2.048250641;08-11-2008;5;0.0355;0.092844724
29;1.533306674;09-11-2008;8;0.0212;2.048250641
17;1.855459585;10-11-2008;29;20.3875;1.533306674
13;2.285377251;11-11-2008;17;3.6296;1.855459585
14;9.697979404;12-11-2008;13;0.1245;2.285377251
19;5.276964143;13-11-2008;14;8.684;9.697979404
27;6.013094499;14-11-2008;19;7.2532;5.276964143
59;6.684959254;15-11-2008;27;5.2271;6.013094499
60;7.075396279;16-11-2008;59;25.3247;6.684959254
48;7.251281995;17-11-2008;60;53.8726;7.075396279
49;10.85711806;18-11-2008;48;17.8664;7.251281995
82;11.12366209;19-11-2008;49;15.0009;10.85711806
57;7.358746444;20-11-2008;82;28.3354;11.12366209
59;9.412815195;21-11-2008;57;31.9556;7.358746444
82;9.227263921;22-11-2008;59;22.0812;9.412815195
102;7.470961878;23-11-2008;82;62.8006;9.227263921
26;16.1786264;24-11-2008;102;102.9256;7.470961878
39;10.497277;25-11-2008;26;19.2785;16.1786264
75;12.34606029;26-11-2008;39;12.7298;10.497277
63;10.50869518;27-11-2008;75;317.6672;12.34606029
10;9.260684779;28-11-2008;63;11.2183;10.50869518
3;0.027042616;29-11-2008;10;2.996;9.260684779
1;0.69666797;30-11-2008;3;0.01;0.027042616
1;0.002382943;01-12-2008;1;0.001;0.69666797
1;0.71343442;02-12-2008;1;0.005;0.002382943
3;1.475807504;04-12-2008;0;0;0
1;3.685552261;05-12-2008;3;0.0051;1.475807504
2;0.336633309;06-12-2008;1;0.002;3.685552261
2;2.39E-05;08-12-2008;0;0;0
1;3.060578855;09-12-2008;2;0.01;2.39E-05
9;2.724432272;10-12-2008;1;0.005;3.060578855
4;2.163178455;11-12-2008;9;0.426;2.724432272
1;6.93E-07;13-12-2008;0;0;0
2;0.37923334;14-12-2008;1;0.0001;6.93E-07
3;1.027170368;16-12-2008;0;0;0
6;0.554890827;17-12-2008;3;0.0116;1.027170368
1;0.31068461;18-12-2008;6;0.031;0.554890827
9;0.709979115;19-12-2008;1;1.5;0.31068461
10;1.203308704;20-12-2008;9;1.782;0.709979115
50;1.726355738;21-12-2008;10;4.1117;1.203308704
44;2.67786471;22-12-2008;50;195.5766;1.726355738
25;2.42643236;23-12-2008;44;97.7613;2.67786471
28;1.753905935;24-12-2008;25;38.424;2.42643236
36;1.718006933;25-12-2008;28;27.1601;1.753905935
32;2.62635874;26-12-2008;36;25.481;1.718006933
